Date;Close;;;;;;
02/02/2016;91.49,;;;;;;
01/02/2016;94.09,;;;;;;
29/01/2016;91.84,;;;;;;
28/01/2016;94.41,;;;;;;
27/01/2016;91.15,;;;;;;
26/01/2016;97.83,;;;;;;
25/01/2016;99.12,;;;;;;
22/01/2016;100.72;;;;;;
21/01/2016;102.35;;;;;;
20/01/2016;107.74;;;;;;
19/01/2016;107.89;;;;;;
15/01/2016;104.04;;;;;;
14/01/2016;107.06;;;;;;
13/01/2016;106.56;;;;;;
12/01/2016;116.58;;;;;;
11/01/2016;114.97;;;;;;
08/01/2016;111.39;;;;;;
07/01/2016;114.56;;;;;;
06/01/2016;117.68;;;;;;
05/01/2016;107.66;;;;;;
04/01/2016;109.96;;;;;;
31/12/2015;114.38;;;;;;
30/12/2015;116.71;;;;;;
29/12/2015;119.12;;;;;;
28/12/2015;117.11;;;;;;
24/12/2015;117.33;;;;;;
23/12/2015;118.16;;;;;;
22/12/2015;116.24;;;;;;
21/12/2015;116.63;;;;;;
18/12/2015;118.02;;;;;;
17/12/2015;122.51;;;;;;
16/12/2015;122.64;;;;;;
15/12/2015;118.60;;;;;;
14/12/2015;120.67;;;;;;
11/12/2015;118.91;;;;;;
10/12/2015;122.91;;;;;;
09/12/2015;124.20;;;;;;
08/12/2015;126.98;;;;;;
07/12/2015;125.36;;;;;;
04/12/2015;130.93;;;;;;
03/12/2015;126.81;;;;;;
02/12/2015;128.93;;;;;;
01/12/2015;125.37;;;;;;
30/11/2015;123.33;;;;;;
27/11/2015;125.44;;;;;;
25/11/2015;124.16;;;;;;
24/11/2015;123.31;;;;;;
23/11/2015;125.03;;;;;;
20/11/2015;123.84;;;;;;
19/11/2015;120.22;;;;;;
18/11/2015;120.63;;;;;;
17/11/2015;117.10;;;;;;
16/11/2015;111.35;;;;;;
13/11/2015;103.65;;;;;;
12/11/2015;108.92;;;;;;
11/11/2015;112.86;;;;;;
10/11/2015;112.70;;;;;;
09/11/2015;109.86;;;;;;
06/11/2015;114.06;;;;;;
05/11/2015;113.50;;;;;;
04/11/2015;114.05;;;;;;
03/11/2015;109.74;;;;;;
02/11/2015;107.64;;;;;;
30/10/2015;108.38;;;;;;
29/10/2015;105.12;;;;;;
28/10/2015;105.80;;;;;;
27/10/2015;103.07;;;;;;
26/10/2015;103.04;;;;;;
23/10/2015;100.04;;;;;;
22/10/2015;97.32,;;;;;;
21/10/2015;97.96,;;;;;;
20/10/2015;98.99,;;;;;;
19/10/2015;101.69;;;;;;
16/10/2015;98.99,;;;;;;
15/10/2015;101.09;;;;;;
14/10/2015;110.23;;;;;;
13/10/2015;109.73;;;;;;
12/10/2015;113.45;;;;;;
09/10/2015;113.33;;;;;;
08/10/2015;114.93;;;;;;
07/10/2015;108.10;;;;;;
06/10/2015;108.33;;;;;;
05/10/2015;111.25;;;;;;
02/10/2015;106.11;;;;;;
01/10/2015;105.98;;;;;;
30/09/2015;103.26;;;;;;
29/09/2015;98.35,;;;;;;
28/09/2015;99.47,;;;;;;
25/09/2015;102.24;;;;;;
24/09/2015;103.76;;;;;;
23/09/2015;98.07,;;;;;;
22/09/2015;98.47,;;;;;;
21/09/2015;100.30;;;;;;
18/09/2015;102.62;;;;;;
17/09/2015;104.21;;;;;;
16/09/2015;104.08;;;;;;
15/09/2015;99.16,;;;;;;
14/09/2015;95.69,;;;;;;
11/09/2015;97.51,;;;;;;
10/09/2015;99.48,;;;;;;
09/09/2015;99.18,;;;;;;
08/09/2015;94.95,;;;;;;
04/09/2015;98.79,;;;;;;
03/09/2015;101.06;;;;;;
02/09/2015;105.44;;;;;;
01/09/2015;105.79;;;;;;
31/08/2015;115.03;;;;;;
28/08/2015;117.63;;;;;;
27/08/2015;117.66;;;;;;
26/08/2015;110.13;;;;;;
25/08/2015;101.52;;;;;;
24/08/2015;96.88,;;;;;;
21/08/2015;103.96;;;;;;
20/08/2015;112.49;;;;;;
19/08/2015;122.06;;;;;;
18/08/2015;124.05;;;;;;
17/08/2015;125.36;;;;;;
14/08/2015;123.39;;;;;;
13/08/2015;123.73;;;;;;
12/08/2015;120.51;;;;;;
11/08/2015;122.74;;;;;;
10/08/2015;123.03;;;;;;
07/08/2015;123.52;;;;;;
06/08/2015;126.45;;;;;;
05/08/2015;123.71;;;;;;
04/08/2015;121.15;;;;;;
03/08/2015;112.56;;;;;;
31/07/2015;114.31;;;;;;
30/07/2015;111.56;;;;;;
29/07/2015;107.08;;;;;;
28/07/2015;106.90;;;;;;
27/07/2015;106.43;;;;;;
24/07/2015;109.34;;;;;;
23/07/2015;110.10;;;;;;
22/07/2015;111.50;;;;;;
21/07/2015;112.51;;;;;;
20/07/2015;110.55;;;;;;
17/07/2015;114.77;;;;;;
16/07/2015;115.81;;;;;;
15/07/2015;98.13,;;;;;;
14/07/2015;100.37;;;;;;
13/07/2015;101.08;;;;;;
